Market_Size,Growth_Rate,Product_Type,Price_Range,Geography,Age_Group,Gender,Income_Level,Location,Preferred_Product_Type,Purchase_Channel,Purchase_Frequency,Trending_Ingredients,Key_Players,Avg_Rating,Social_Media_Sentiment,Region,Market_Forecast,Opportunities
282000000,18.4814753348674,Makeup,Mid-range,Global,45-54,Non-binary,Middle,Rural,Shampoos,Physical Stores,5,Rose Water,Brand D,5,-0.45,Africa,1220000000,New Product Lines
105000000,19.5511456657275,Haircare,Budget,Regional,25-34,Female,High,Urban,Conditioners,Physical Stores,9,Turmeric,Brand B,2.4,-0.85,North America,1213000000,Sustainability Focus
364000000,11.7720470455717,Skincare,Budget,Global,18-24,Female,High,Rural,Soaps,Physical Stores,2,Aloe Vera,Brand A,4.1,0.3,Asia,673000000,New Product Lines
884000000,11.4122774137311,Skincare,Budget,Global,18-24,Female,Middle,Rural,Hair Oils,Offline,10,Aloe Vera,Brand A,2.1,0.82,Africa,1900000000,Sustainability Focus
742000000,9.94756009625269,Skincare,Mid-range,Country-Specific,45-54,Male,Middle,Rural,Face Creams,Online,1,Turmeric,Brand A,1.3,-0.2,North America,1135000000,Expansion in Asia
941000000,17.2406815830383,Makeup,Premium,Country-Specific,45-54,Prefer not to say,Middle,Rural,Shampoos,E-commerce Platform,1,Aloe Vera,Brand A,1.2,0.64,North America,666000000,New Product Lines
348000000,5.56470127274852,Haircare,Premium,Global,25-34,Male,High,Suburban,Conditioners,Offline,7,Turmeric,Brand A,3.2,-0.43,North America,867000000,Sustainability Focus
151000000,16.7626981316763,Haircare,Mid-range,Regional,25-34,Male,Middle,Urban,Hair Oils,Physical Stores,1,Turmeric,Brand D,2,-0.69,South America,704000000,New Product Lines
743000000,19.3320338077907,Makeup,Premium,Global,18-24,Prefer not to say,Middle,Urban,Face Creams,Physical Stores,11,Turmeric,Brand C,1.1,-0.37,North America,964000000,Expansion in Asia
787000000,15.9714896029434,Skincare,Premium,Global,55+,Non-binary,Low,Suburban,Hair Oils,Offline,1,Aloe Vera,Brand A,3.1,0.79,Africa,1659000000,Sustainability Focus
476000000,12.5269910175685,Makeup,Premium,Country-Specific,18-24,Male,Middle,Rural,Soaps,Online,11,Coconut Oil,Brand A,4.1,-0.43,South America,1126000000,Expansion in Asia
961000000,19.5875867418326,Haircare,Mid-range,Country-Specific,35-44,Male,High,Urban,Shampoos,Physical Stores,7,Coconut Oil,Brand D,3,-0.24,Asia,1668000000,New Product Lines
851000000,5.6454980157176,Makeup,Premium,Country-Specific,55+,Female,Low,Urban,Hair Oils,Physical Stores,10,Neem,Brand B,4.2,-0.33,North America,1250000000,Expansion in Asia
896000000,18.2300568612226,Makeup,Premium,Country-Specific,35-44,Non-binary,Middle,Suburban,Shampoos,Physical Stores,3,Turmeric,Brand C,1.6,-0.51,Europe,593000000,Sustainability Focus
872000000,15.4077703446901,Makeup,Budget,Global,55+,Female,High,Urban,Conditioners,Physical Stores,1,Aloe Vera,Brand A,1.8,0.82,North America,1710000000,New Product Lines
457000000,13.7531600893723,Skincare,Premium,Regional,55+,Prefer not to say,High,Rural,Hair Oils,E-commerce Platform,8,Neem,Brand C,4.2,0.06,Africa,1058000000,New Product Lines
574000000,15.4519916003287,Skincare,Mid-range,Country-Specific,18-24,Male,Middle,Rural,Shampoos,Physical Stores,6,Rose Water,Brand B,3.1,-0.9,Africa,989000000,New Product Lines
795000000,16.3091267802154,Skincare,Premium,Regional,45-54,Prefer not to say,High,Urban,Soaps,Online,4,Rose Water,Brand D,4.4,-0.8,Africa,961000000,Sustainability Focus
478000000,6.07983708422885,Skincare,Mid-range,Global,25-34,Male,High,Suburban,Shampoos,E-commerce Platform,10,Neem,Brand D,3.2,-0.01,Europe,1483000000,Expansion in Asia
344000000,19.5413069222168,Makeup,Premium,Regional,25-34,Female,High,Suburban,Soaps,Physical Stores,9,Coconut Oil,Brand C,2.3,0.04,Asia,807000000,New Product Lines
240000000,19.3390406619739,Skincare,Premium,Country-Specific,55+,Male,Middle,Urban,Hair Oils,Physical Stores,6,Neem,Brand C,3.5,0.79,North America,649000000,Expansion in Asia
394000000,9.02895066153083,Haircare,Premium,Regional,35-44,Non-binary,Middle,Urban,Conditioners,Offline,10,Coconut Oil,Brand A,1.3,0.27,North America,1239000000,Expansion in Asia
695000000,12.1287978667635,Haircare,Mid-range,Country-Specific,35-44,Prefer not to say,Low,Rural,Hair Oils,E-commerce Platform,1,Turmeric,Brand C,3.1,-0.72,North America,723000000,Expansion in Asia
948000000,15.8402248165591,Makeup,Premium,Regional,18-24,Female,Middle,Rural,Hair Oils,Offline,11,Coconut Oil,Brand D,4.1,0.7,North America,1987000000,Sustainability Focus
241000000,12.1748588320268,Makeup,Budget,Country-Specific,45-54,Male,Middle,Rural,Hair Oils,E-commerce Platform,3,Neem,Brand D,1.4,0.96,Asia,1755000000,New Product Lines
119000000,8.49420288911049,Haircare,Mid-range,Global,35-44,Non-binary,Low,Suburban,Soaps,E-commerce Platform,4,Neem,Brand D,4.5,0.42,South America,638000000,New Product Lines
122000000,9.6319162771315,Haircare,Mid-range,Global,45-54,Female,High,Suburban,Shampoos,Online,2,Rose Water,Brand C,2.8,-0.27,Africa,1819000000,Sustainability Focus
489000000,16.51518435974,Makeup,Premium,Global,18-24,Male,Low,Rural,Soaps,Offline,6,Aloe Vera,Brand A,1.9,-0.41,Asia,1911000000,Sustainability Focus
423000000,9.11920519206826,Skincare,Mid-range,Global,55+,Non-binary,High,Urban,Soaps,Online,6,Neem,Brand B,2.2,0.55,Europe,775000000,New Product Lines
929000000,17.692181844498,Haircare,Mid-range,Country-Specific,55+,Male,Middle,Rural,Shampoos,Online,9,Rose Water,Brand C,2.1,0.02,North America,890000000,Expansion in Asia
374000000,13.5447181810789,Makeup,Mid-range,Global,45-54,Prefer not to say,Low,Urban,Face Creams,E-commerce Platform,3,Coconut Oil,Brand D,2.5,0.47,South America,1903000000,Expansion in Asia
159000000,19.054839354957,Haircare,Budget,Regional,45-54,Male,High,Rural,Shampoos,Offline,8,Coconut Oil,Brand D,2.3,0.72,Europe,1219000000,New Product Lines
857000000,5.6049034359343,Skincare,Budget,Regional,45-54,Non-binary,Middle,Urban,Hair Oils,Physical Stores,4,Aloe Vera,Brand C,4.2,-0.28,Africa,1147000000,New Product Lines
578000000,6.34701036570534,Makeup,Mid-range,Global,55+,Prefer not to say,High,Urban,Conditioners,Online,3,Rose Water,Brand B,2.8,-0.79,North America,1156000000,Sustainability Focus
835000000,7.57382734058225,Skincare,Mid-range,Country-Specific,35-44,Female,Low,Rural,Hair Oils,Physical Stores,4,Aloe Vera,Brand A,2.4,-0.38,North America,1579000000,New Product Lines
974000000,19.2733444035957,Haircare,Premium,Global,18-24,Prefer not to say,Low,Suburban,Conditioners,E-commerce Platform,6,Neem,Brand B,2.7,-0.3,North America,1424000000,Expansion in Asia
213000000,16.0932133097612,Skincare,Premium,Country-Specific,25-34,Non-binary,Low,Urban,Conditioners,Physical Stores,6,Turmeric,Brand C,3.3,-0.44,North America,1824000000,Sustainability Focus
945000000,7.22744822051568,Skincare,Premium,Global,45-54,Female,Low,Rural,Soaps,Physical Stores,2,Rose Water,Brand D,2.9,0.58,Asia,858000000,Sustainability Focus
300000000,9.55409974697347,Makeup,Premium,Global,55+,Male,Low,Rural,Shampoos,Online,2,Aloe Vera,Brand C,4.9,-0.11,Europe,1790000000,New Product Lines
874000000,9.11087923545228,Haircare,Budget,Global,55+,Female,Low,Rural,Shampoos,Online,8,Coconut Oil,Brand C,3.1,-0.01,Africa,1967000000,Sustainability Focus
210000000,18.2555961916436,Makeup,Budget,Country-Specific,35-44,Non-binary,Low,Suburban,Soaps,E-commerce Platform,1,Coconut Oil,Brand A,2.3,0.83,Europe,1460000000,Expansion in Asia
150000000,13.205192821275,Skincare,Budget,Global,55+,Non-binary,Middle,Rural,Face Creams,Physical Stores,10,Aloe Vera,Brand A,1.2,0.14,Europe,1563000000,Sustainability Focus
140000000,5.99208855317824,Skincare,Budget,Regional,45-54,Male,Low,Urban,Face Creams,Physical Stores,3,Turmeric,Brand B,1.5,-0.46,Europe,1525000000,New Product Lines
187000000,17.98889450544,Makeup,Mid-range,Global,45-54,Male,High,Urban,Shampoos,Online,4,Rose Water,Brand C,1.8,-0.49,Africa,1703000000,New Product Lines
833000000,5.07443704506841,Skincare,Premium,Regional,55+,Male,Low,Rural,Soaps,Physical Stores,5,Coconut Oil,Brand D,3.7,-0.78,Europe,1790000000,Expansion in Asia
120000000,8.16435635004608,Skincare,Mid-range,Country-Specific,25-34,Female,High,Rural,Soaps,Physical Stores,10,Coconut Oil,Brand D,2.3,-0.47,Europe,1492000000,Expansion in Asia
781000000,6.71070647109509,Skincare,Budget,Regional,55+,Non-binary,Middle,Suburban,Conditioners,Physical Stores,10,Rose Water,Brand B,3.2,0.73,South America,1599000000,Expansion in Asia
800000000,14.5297715518793,Skincare,Premium,Global,45-54,Female,Low,Suburban,Hair Oils,E-commerce Platform,10,Turmeric,Brand B,2.3,-0.04,South America,535000000,New Product Lines
983000000,10.0303627491545,Makeup,Mid-range,Regional,35-44,Male,Middle,Urban,Soaps,Offline,2,Coconut Oil,Brand A,2.4,-0.62,North America,1169000000,New Product Lines
181000000,11.2255345485564,Skincare,Premium,Country-Specific,45-54,Male,High,Rural,Face Creams,Physical Stores,5,Coconut Oil,Brand B,1.5,-0.8,North America,1191000000,Expansion in Asia
496000000,16.7137062215526,Makeup,Budget,Country-Specific,18-24,Prefer not to say,High,Rural,Conditioners,Physical Stores,7,Rose Water,Brand D,4.6,-0.16,Asia,1423000000,New Product Lines
893000000,17.0949979833743,Haircare,Premium,Regional,18-24,Male,Low,Urban,Shampoos,E-commerce Platform,2,Rose Water,Brand B,4.3,0.05,Europe,904000000,Expansion in Asia
234000000,18.1635029669258,Makeup,Budget,Global,25-34,Prefer not to say,High,Suburban,Hair Oils,Offline,10,Coconut Oil,Brand C,3.6,-0.03,Africa,1830000000,New Product Lines
122000000,15.0767900088561,Haircare,Premium,Global,18-24,Male,Low,Rural,Shampoos,E-commerce Platform,8,Coconut Oil,Brand A,4.9,0.15,South America,1406000000,New Product Lines
255000000,14.198961462165,Makeup,Premium,Country-Specific,55+,Male,Middle,Rural,Soaps,E-commerce Platform,1,Rose Water,Brand B,2.2,-0.65,South America,1833000000,New Product Lines
398000000,18.6619034168532,Haircare,Premium,Country-Specific,25-34,Male,High,Suburban,Conditioners,E-commerce Platform,7,Coconut Oil,Brand B,2.8,-0.66,Africa,1731000000,Expansion in Asia
483000000,19.4430054924529,Makeup,Premium,Global,25-34,Prefer not to say,Middle,Urban,Soaps,Physical Stores,5,Aloe Vera,Brand A,2,0.63,Europe,1623000000,Expansion in Asia
355000000,9.09255699272473,Skincare,Premium,Country-Specific,35-44,Non-binary,High,Suburban,Conditioners,Physical Stores,6,Neem,Brand B,3.2,-0.15,South America,586000000,New Product Lines
458000000,15.2350908652447,Haircare,Premium,Global,18-24,Non-binary,High,Rural,Face Creams,E-commerce Platform,5,Neem,Brand A,2.6,0.97,Europe,1341000000,Expansion in Asia
187000000,6.75078699575234,Makeup,Budget,Country-Specific,18-24,Male,Low,Suburban,Conditioners,Offline,11,Aloe Vera,Brand C,1.8,0.66,Asia,1235000000,Sustainability Focus
749000000,9.47117721667362,Makeup,Mid-range,Global,55+,Male,Middle,Rural,Soaps,E-commerce Platform,3,Aloe Vera,Brand A,3.7,-0.11,Africa,1276000000,New Product Lines
191000000,12.9189719141122,Haircare,Premium,Regional,18-24,Non-binary,High,Urban,Soaps,Offline,4,Turmeric,Brand C,3.6,-0.39,North America,1908000000,New Product Lines
831000000,15.6956930064676,Makeup,Budget,Global,45-54,Female,High,Suburban,Conditioners,Physical Stores,4,Aloe Vera,Brand D,1.1,0.39,South America,783000000,Sustainability Focus
114000000,9.49898549567101,Makeup,Mid-range,Global,18-24,Prefer not to say,Low,Suburban,Shampoos,E-commerce Platform,11,Neem,Brand C,2.8,-0.91,Europe,1284000000,Sustainability Focus
240000000,15.9247746606161,Skincare,Mid-range,Regional,25-34,Prefer not to say,Low,Suburban,Conditioners,Online,5,Coconut Oil,Brand B,2.7,-0.03,Africa,1005000000,New Product Lines
375000000,5.00393594487088,Haircare,Budget,Global,25-34,Male,Middle,Rural,Hair Oils,Physical Stores,7,Neem,Brand B,4.7,-0.1,Asia,1635000000,New Product Lines
851000000,19.6694734914549,Makeup,Mid-range,Country-Specific,18-24,Prefer not to say,Low,Suburban,Face Creams,Physical Stores,2,Coconut Oil,Brand D,4.7,0.12,North America,1910000000,New Product Lines
305000000,15.9367235607754,Haircare,Mid-range,Country-Specific,35-44,Prefer not to say,Low,Suburban,Conditioners,Offline,11,Turmeric,Brand B,2.3,0.95,Asia,1276000000,New Product Lines
569000000,7.94455738407067,Makeup,Budget,Regional,25-34,Male,Low,Rural,Hair Oils,Physical Stores,9,Neem,Brand C,3.5,-0.79,Africa,1427000000,Sustainability Focus
620000000,6.17685144994015,Haircare,Premium,Global,18-24,Prefer not to say,Middle,Urban,Shampoos,Physical Stores,3,Aloe Vera,Brand A,4.9,0.14,South America,731000000,Sustainability Focus
304000000,19.37221937338,Skincare,Mid-range,Global,45-54,Non-binary,High,Rural,Soaps,Offline,8,Turmeric,Brand D,1.3,-0.15,Africa,918000000,Sustainability Focus
530000000,12.7684855231031,Haircare,Budget,Global,25-34,Non-binary,Low,Rural,Hair Oils,Online,6,Rose Water,Brand A,1.4,-0.05,North America,762000000,New Product Lines
405000000,12.0687460735553,Makeup,Premium,Global,35-44,Prefer not to say,Low,Suburban,Face Creams,Online,1,Coconut Oil,Brand D,1.7,-0.97,Africa,857000000,New Product Lines
997000000,5.74964475403282,Skincare,Premium,Country-Specific,55+,Male,Middle,Rural,Conditioners,Online,11,Aloe Vera,Brand A,3.9,0.21,Africa,1673000000,Expansion in Asia
393000000,7.91663692511968,Skincare,Budget,Country-Specific,25-34,Non-binary,Low,Urban,Face Creams,E-commerce Platform,8,Coconut Oil,Brand D,1.5,-0.32,South America,1860000000,Sustainability Focus
370000000,14.3742163411618,Makeup,Budget,Country-Specific,45-54,Male,Middle,Suburban,Hair Oils,Online,3,Neem,Brand B,1.7,-0.1,Europe,1234000000,Expansion in Asia
305000000,11.6169324551515,Skincare,Premium,Regional,55+,Non-binary,Middle,Suburban,Soaps,Physical Stores,7,Turmeric,Brand A,3,-0.17,South America,1522000000,Sustainability Focus
746000000,16.9688180342292,Makeup,Mid-range,Country-Specific,45-54,Female,High,Urban,Face Creams,E-commerce Platform,4,Turmeric,Brand D,4.5,-0.73,Africa,1154000000,New Product Lines
753000000,16.6267631915228,Makeup,Mid-range,Country-Specific,55+,Non-binary,Middle,Rural,Shampoos,Physical Stores,5,Turmeric,Brand B,3.8,0.94,North America,1499000000,Expansion in Asia
442000000,18.3588739349772,Haircare,Mid-range,Regional,45-54,Female,Low,Suburban,Hair Oils,Online,6,Coconut Oil,Brand A,1.9,0.8,South America,1318000000,Expansion in Asia
852000000,13.0664663603765,Skincare,Budget,Global,55+,Prefer not to say,Low,Rural,Face Creams,Online,3,Rose Water,Brand D,2.2,0.46,South America,706000000,Expansion in Asia
992000000,11.8787587479031,Skincare,Premium,Global,18-24,Prefer not to say,High,Urban,Conditioners,E-commerce Platform,1,Coconut Oil,Brand C,4.8,0.83,North America,727000000,New Product Lines
733000000,13.059465639988,Makeup,Mid-range,Country-Specific,18-24,Male,Low,Suburban,Face Creams,E-commerce Platform,9,Rose Water,Brand A,3.8,0.74,Africa,1208000000,Sustainability Focus
336000000,15.2094798072985,Makeup,Budget,Regional,45-54,Prefer not to say,Middle,Suburban,Conditioners,Online,11,Neem,Brand A,4.8,0.48,North America,889000000,New Product Lines
420000000,14.9589766305994,Haircare,Premium,Country-Specific,55+,Prefer not to say,Middle,Urban,Hair Oils,Physical Stores,6,Aloe Vera,Brand B,2.8,-0.69,North America,541000000,Sustainability Focus
935000000,7.93762929274937,Makeup,Budget,Regional,55+,Non-binary,High,Rural,Hair Oils,E-commerce Platform,11,Turmeric,Brand A,4.4,-0.24,South America,1366000000,Sustainability Focus
399000000,15.0710062872669,Makeup,Budget,Country-Specific,55+,Female,High,Rural,Soaps,Offline,9,Coconut Oil,Brand A,1.8,-0.48,North America,1480000000,New Product Lines
150000000,5.12406890072803,Haircare,Budget,Country-Specific,18-24,Female,Low,Urban,Shampoos,E-commerce Platform,6,Turmeric,Brand B,4.4,-0.46,Africa,1216000000,New Product Lines
619000000,15.6729438818837,Haircare,Budget,Country-Specific,18-24,Non-binary,High,Urban,Soaps,Physical Stores,6,Coconut Oil,Brand B,2.3,0.04,Asia,551000000,Expansion in Asia
921000000,15.1087856194983,Haircare,Mid-range,Regional,55+,Prefer not to say,High,Suburban,Face Creams,Online,1,Rose Water,Brand D,4.5,-0.5,South America,1725000000,New Product Lines
597000000,5.90742031395901,Makeup,Mid-range,Country-Specific,45-54,Male,High,Urban,Face Creams,Physical Stores,5,Coconut Oil,Brand D,3.7,0.81,Europe,1344000000,Expansion in Asia
914000000,7.56404276508142,Haircare,Premium,Regional,35-44,Male,Middle,Urban,Hair Oils,Offline,8,Aloe Vera,Brand B,4,-0.55,Asia,1574000000,Sustainability Focus
485000000,6.57714746137379,Makeup,Budget,Regional,25-34,Female,High,Rural,Conditioners,Online,5,Neem,Brand C,4.7,0.25,North America,1468000000,Expansion in Asia
618000000,14.9943569182403,Makeup,Budget,Regional,55+,Female,Middle,Urban,Hair Oils,Physical Stores,4,Coconut Oil,Brand D,2.4,-0.69,North America,1609000000,New Product Lines
245000000,16.5559729199536,Makeup,Mid-range,Country-Specific,35-44,Female,High,Urban,Shampoos,E-commerce Platform,4,Neem,Brand D,2.3,0.99,Asia,522000000,Sustainability Focus
841000000,5.2431740566905,Makeup,Mid-range,Global,45-54,Male,High,Suburban,Hair Oils,Offline,8,Turmeric,Brand B,2.1,0.22,Europe,885000000,New Product Lines
950000000,11.1745843509537,Makeup,Mid-range,Regional,18-24,Male,High,Rural,Shampoos,Offline,6,Aloe Vera,Brand A,3.2,-0.63,North America,543000000,New Product Lines
988000000,19.3304871432331,Skincare,Premium,Global,55+,Female,Low,Suburban,Face Creams,Online,8,Turmeric,Brand A,2.9,-0.94,Europe,829000000,Expansion in Asia
263000000,5.42806157348752,Skincare,Budget,Country-Specific,18-24,Prefer not to say,Middle,Urban,Shampoos,Physical Stores,11,Aloe Vera,Brand A,2.3,0.38,North America,532000000,New Product Lines
765000000,16.4435099625518,Makeup,Premium,Country-Specific,45-54,Prefer not to say,Middle,Rural,Conditioners,E-commerce Platform,1,Aloe Vera,Brand A,2.5,-0.1,Africa,1783000000,Sustainability Focus
868000000,5.35390314322308,Haircare,Mid-range,Global,25-34,Female,High,Rural,Face Creams,E-commerce Platform,5,Turmeric,Brand D,3.2,-0.03,Europe,1996000000,Expansion in Asia
824000000,19.8437892260391,Skincare,Budget,Global,55+,Prefer not to say,Middle,Urban,Soaps,Offline,4,Rose Water,Brand A,3,-0.46,Europe,931000000,New Product Lines
631000000,7.69699024317637,Skincare,Mid-range,Country-Specific,45-54,Female,Low,Suburban,Hair Oils,Physical Stores,2,Rose Water,Brand A,2.7,-0.32,Europe,1863000000,New Product Lines
631000000,10.8856282449962,Makeup,Mid-range,Country-Specific,55+,Male,Middle,Urban,Shampoos,Offline,8,Rose Water,Brand D,3.4,0.5,Europe,1647000000,Sustainability Focus
